Date,Open,High,Low,Closed,% Chg.,Change,Prev. Closed,Volume,Turnover
2009/12/15,6155.030000,6155.170000,6099.490000,6109.790000,-0.730000,-45.240000,6109.790000,92698384,2078575850
2009/12/16,6109.790000,6156.050000,6102.320000,6153.850000,0.720000,44.060000,6153.850000,73298555,1804889121
2009/12/19,6153.850000,6204.300000,6150.410000,6203.850000,0.810000,50.000000,6203.850000,92799578,2214490607
2009/12/20,6203.850000,6234.660000,6189.620000,6217.090000,0.210000,13.240000,6217.090000,99350669,2587337285
2009/12/21,6217.090000,6252.210000,6201.480000,6252.210000,0.560000,35.120000,6252.210000,99628664,2404720936
2009/12/22,6252.210000,6274.440000,6216.320000,6229.170000,-0.370000,-23.040000,6229.170000,77073877,1920017952
2009/12/23,6229.170000,6249.030000,6198.640000,6243.930000,0.240000,14.760000,6243.930000,100703321,2121820263
2009/12/26,6243.930000,6292.330000,6243.930000,6271.540000,0.440000,27.610000,6271.540000,132569666,3217726642
2009/12/27,6271.540000,6278.800000,6233.790000,6254.670000,-0.270000,-16.870000,6254.670000,98642546,2458796887
2009/12/28,6254.670000,6264.520000,6169.250000,6177.750000,-1.230000,-76.920000,6177.750000,114495577,2689082628
2009/12/29,6177.750000,6189.210000,6093.440000,6121.780000,-0.910000,-55.970000,6121.780000,97588812,2312364570
2009/12/30,6121.780000,6147.100000,6082.420000,6121.760000,0.000000,-0.020000,6121.760000,80456031,1891308540
2010/01/02,6121.760000,6142.570000,6110.430000,6141.630000,0.320000,19.870000,6141.630000,56130418,1373334717
2010/01/03,6141.630000,6152.540000,6123.910000,6149.910000,0.130000,8.280000,6149.910000,65895102,1541415433
2010/01/04,6149.910000,6202.320000,6134.720000,6201.760000,0.840000,51.850000,6201.760000,80335039,2070179086
2010/01/05,6201.760000,6254.030000,6201.760000,6239.100000,0.600000,37.340000,6239.100000,102019763,2716279555
2010/01/06,6239.100000,6269.810000,6232.710000,6260.900000,0.350000,21.800000,6260.900000,107294812,2234571412
2010/01/09,6260.900000,6321.730000,6260.900000,6321.730000,0.970000,60.830000,6321.730000,124404544,2752163327
2010/01/10,6321.730000,6343.440000,6307.550000,6318.140000,-0.060000,-3.590000,6318.140000,114465352,2821191028
2010/01/11,6318.140000,6318.140000,6248.620000,6291.390000,-0.420000,-26.750000,6291.390000,103442449,2501279152
2010/01/12,6291.390000,6291.390000,6238.650000,6266.260000,-0.400000,-25.130000,6266.260000,139063758,2457163151
2010/01/13,6266.260000,6304.050000,6242.210000,6262.830000,-0.050000,-3.430000,6262.830000,185619457,3277720710
2010/01/16,6262.830000,6332.940000,6238.200000,6326.190000,1.010000,63.350000,6326.190000,172605523,3160274094
2010/01/17,6326.190000,6396.490000,6307.660000,6393.650000,1.070000,67.470000,6393.650000,153808597,3009377136
2010/01/18,6393.650000,6424.680000,6373.700000,6409.040000,0.240000,15.380000,6409.040000,225897820,3807110762
2010/01/19,6409.040000,6410.040000,6360.000000,6368.800000,-0.630000,-40.240000,6368.800000,180906600,3441666111
2010/01/20,6368.800000,6423.520000,6368.800000,6382.040000,0.210000,13.240000,6382.040000,176579031,4222093235
2010/01/23,6382.040000,6382.040000,6252.770000,6295.920000,-1.350000,-86.120000,6295.920000,177176477,3119306371
2010/01/24,6295.920000,6321.510000,6280.880000,6301.940000,0.100000,6.020000,6301.940000,129526823,2718451571
2010/01/25,6301.940000,6342.310000,6300.870000,6315.760000,0.220000,13.830000,6315.760000,154344098,2906792846
2010/01/26,6315.760000,6321.770000,6248.820000,6256.160000,-0.940000,-59.600000,6256.160000,138394359,2627328033
2010/01/27,6256.160000,6262.120000,6222.550000,6252.710000,-0.060000,-3.450000,6252.710000,139346830,2430223301
2010/01/30,6252.710000,6252.710000,6184.760000,6221.160000,-0.500000,-31.550000,6221.160000,112079081,2280238680
2010/01/31,6221.160000,6253.930000,6211.970000,6252.550000,0.500000,31.390000,6252.550000,122817844,2366511062
2010/02/01,6252.550000,6266.350000,6231.750000,6243.020000,-0.150000,-9.540000,6243.020000,95575446,2078721250
2010/02/02,6243.020000,6266.600000,6227.980000,6256.480000,0.220000,13.470000,6256.480000,86936130,1954379151
2010/02/03,6256.480000,6289.030000,6256.480000,6281.600000,0.400000,25.120000,6281.600000,92401096,2138301479
2010/02/06,6281.600000,6281.600000,6182.760000,6215.710000,-1.050000,-65.900000,6215.710000,137573139,2847065162
2010/02/07,6215.710000,6228.290000,6193.550000,6216.160000,0.010000,0.450000,6216.160000,94897704,2002297188
2010/02/08,6216.160000,6249.620000,6206.070000,6222.030000,0.090000,5.870000,6222.030000,89982748,1984483435
2010/02/09,6222.030000,6222.530000,6165.600000,6200.690000,-0.340000,-21.330000,6200.690000,102505254,2040068005
2010/02/10,6200.690000,6229.920000,6200.540000,6225.480000,0.400000,24.790000,6225.480000,106987278,2304071625
2010/02/13,6225.480000,6269.790000,6221.370000,6269.050000,0.700000,43.570000,6269.050000,111634279,2469127908
2010/02/14,6269.050000,6309.900000,6269.050000,6284.680000,0.250000,15.620000,6284.680000,128204042,2851744760
2010/02/15,6284.680000,6332.380000,6281.980000,6332.340000,0.760000,47.670000,6332.340000,91194202,2062098185
2010/02/16,6332.340000,6386.770000,6328.860000,6382.310000,0.790000,49.960000,6382.310000,117603241,2717461363
2010/02/17,6382.310000,6439.290000,6382.310000,6411.440000,0.460000,29.130000,6411.440000,110568130,2549592237
2010/02/20,6411.440000,6474.810000,6407.110000,6474.660000,0.990000,63.220000,6474.660000,93039143,2274617129
2010/02/21,6474.660000,6488.270000,6456.020000,6479.150000,0.070000,4.490000,6479.150000,118148536,2614661910
2010/02/22,6479.150000,6487.760000,6454.160000,6487.190000,0.120000,8.040000,6487.190000,89178099,1887474108
2010/02/23,6487.190000,6496.290000,6460.600000,6471.840000,-0.240000,-15.350000,6471.840000,99792079,2228954182
2010/02/24,6471.840000,6471.840000,6430.960000,6465.690000,-0.100000,-6.150000,6465.690000,93778359,2038008445
2010/02/27,6465.690000,6477.310000,6455.000000,6473.050000,0.110000,7.360000,6473.050000,88333041,1888869434
2010/02/28,6473.050000,6473.970000,6431.250000,6437.500000,-0.550000,-35.550000,6437.500000,93213521,1956345743
2010/03/01,6437.500000,6447.050000,6414.010000,6424.240000,-0.210000,-13.260000,6424.240000,95366955,2003687775
2010/03/02,6424.240000,6457.370000,6412.300000,6444.690000,0.320000,20.460000,6444.690000,95118490,2194372929
2010/03/03,6444.690000,6479.000000,6444.390000,6478.580000,0.530000,33.880000,6478.580000,106823698,2471561986
2010/03/06,6478.580000,6552.090000,6478.580000,6539.670000,0.940000,61.090000,6539.670000,138687973,3146517230
2010/03/07,6539.670000,6568.470000,6530.830000,6560.460000,0.320000,20.790000,6560.460000,96209652,2321450048
2010/03/08,6560.460000,6582.660000,6541.250000,6553.990000,-0.100000,-6.470000,6553.990000,99765068,2485827263
2010/03/09,6553.990000,6553.990000,6518.820000,6530.100000,-0.360000,-23.890000,6530.100000,87233839,2139514565
2010/03/10,6530.100000,6572.250000,6523.190000,6565.950000,0.550000,35.850000,6565.950000,91402727,2410749340
2010/03/13,6565.950000,6593.920000,6565.950000,6583.780000,0.270000,17.830000,6583.780000,138712100,2906388956
2010/03/14,6583.780000,6608.970000,6579.650000,6603.410000,0.300000,19.630000,6603.410000,143667799,3098151313
2010/03/15,6603.410000,6609.610000,6575.960000,6578.100000,-0.380000,-25.310000,6578.100000,126977463,2648448044
2010/03/16,6578.100000,6618.860000,6572.560000,6613.560000,0.540000,35.460000,6613.560000,116972089,2854184534
2010/03/17,6613.560000,6674.760000,6613.560000,6674.410000,0.920000,60.840000,6674.410000,133013963,3293789341
2010/03/20,6674.410000,6717.970000,6668.310000,6699.780000,0.380000,25.370000,6699.780000,116399166,2844541779
2010/03/21,6699.780000,6724.760000,6677.230000,6722.040000,0.330000,22.260000,6722.040000,119436785,2803546062
2010/03/22,6722.040000,6730.230000,6688.500000,6692.610000,-0.440000,-29.430000,6692.610000,126458476,3020773501
2010/03/23,6692.610000,6740.280000,6692.000000,6738.830000,0.690000,46.220000,6738.830000,122421362,3020478545
2010/03/24,6738.830000,6759.860000,6722.010000,6756.980000,0.270000,18.150000,6756.980000,115176181,3096979787
2010/03/27,6756.980000,6801.660000,6756.050000,6801.640000,0.660000,44.660000,6801.640000,111711518,2864666731
2010/03/28,6801.640000,6817.900000,6774.860000,6795.750000,-0.090000,-5.880000,6795.750000,106890884,2965980331
2010/03/29,6795.750000,6805.230000,6754.460000,6770.050000,-0.380000,-25.700000,6770.050000,103811609,2616621130
2010/03/30,6770.050000,6824.740000,6770.050000,6814.990000,0.660000,44.940000,6814.990000,139972536,3509237003
2010/03/31,6814.990000,6823.820000,6772.490000,6801.010000,-0.210000,-13.980000,6801.010000,109976517,2798204254
2010/04/03,6801.010000,6843.140000,6800.090000,6826.480000,0.370000,25.470000,6826.480000,117101986,3084903076
2010/04/04,6826.480000,6832.500000,6802.430000,6822.340000,-0.060000,-4.140000,6822.340000,96080985,2667872054
2010/04/05,6822.340000,6829.350000,6765.260000,6805.320000,-0.250000,-17.020000,6805.320000,113570157,3158058338
2010/04/06,6805.320000,6831.150000,6745.530000,6759.470000,-0.670000,-45.850000,6759.470000,117394507,3346977063
2010/04/07,6759.470000,6774.980000,6738.540000,6774.980000,0.230000,15.510000,6774.980000,99621602,2829325089
2010/04/10,6774.980000,6871.690000,6774.560000,6868.830000,1.390000,93.840000,6868.830000,134727879,3733888399
2010/04/11,6868.830000,6897.050000,6859.000000,6894.550000,0.370000,25.730000,6894.550000,159595234,4028951946
2010/04/12,6894.550000,6897.890000,6869.650000,6883.140000,-0.170000,-11.410000,6883.140000,160024420,4434498701
2010/04/13,6883.140000,6902.220000,6859.470000,6883.810000,0.010000,0.660000,6883.810000,214698584,5213546499
2010/04/14,6883.810000,6918.900000,6863.250000,6890.740000,0.100000,6.940000,6890.740000,182339304,4930693578
2010/04/17,6890.740000,6895.110000,6831.010000,6882.010000,-0.130000,-8.730000,6882.010000,196177248,4495951395
2010/04/18,6882.010000,6883.590000,6782.950000,6844.300000,-0.550000,-37.710000,6844.300000,186122506,4724484228
2010/04/19,6844.300000,6856.280000,6808.700000,6852.400000,0.120000,8.100000,6852.400000,199675635,4913108771
2010/04/20,6852.400000,6856.780000,6711.010000,6714.590000,-2.010000,-137.800000,6714.590000,255019149,5821588783
2010/04/21,6714.590000,6762.310000,6675.670000,6730.120000,0.230000,15.520000,6730.120000,177913547,4185663809
2010/04/24,6730.120000,6859.110000,6726.310000,6855.820000,1.870000,125.700000,6855.820000,189184832,4944442112
2010/04/25,6855.820000,6908.950000,6855.820000,6892.940000,0.540000,37.120000,6892.940000,166578251,4169368888
2010/04/26,6892.940000,6931.450000,6882.800000,6929.400000,0.530000,36.470000,6929.400000,160053835,3856807713
2010/04/27,6929.400000,6930.370000,6890.090000,6912.170000,-0.250000,-17.230000,6912.170000,143580154,3520645353
2010/04/28,6912.170000,6912.170000,6804.410000,6867.970000,-0.640000,-44.200000,6867.970000,166988804,4072108849
2010/05/01,6867.970000,6917.330000,6867.970000,6916.790000,0.710000,48.820000,6916.790000,174316809,3794570304
2010/05/02,6916.790000,6930.880000,6888.750000,6907.340000,-0.140000,-9.440000,6907.340000,164624039,3702305628
2010/05/03,6907.340000,6908.520000,6866.770000,6891.720000,-0.230000,-15.620000,6891.720000,156743903,3375715401
2010/05/04,6891.720000,6939.330000,6879.230000,6886.080000,-0.080000,-5.640000,6886.080000,170434561,4221326672
2010/05/05,6886.080000,6886.080000,6794.900000,6817.860000,-0.990000,-68.220000,6817.860000,152687580,3913891700
2010/05/08,6817.860000,6817.860000,6469.300000,6516.710000,-4.420000,-301.150000,6516.710000,220872805,5116264339
2010/05/09,6516.710000,6674.190000,6516.710000,6674.040000,2.410000,157.320000,6674.040000,176975493,4327529329
2010/05/10,6674.040000,6785.850000,6674.040000,6760.720000,1.300000,86.680000,6760.720000,190873231,4812996453
2010/05/11,6760.720000,6763.960000,6684.940000,6689.810000,-1.050000,-70.900000,6689.810000,147013330,3690103584
2010/05/12,6689.810000,6731.470000,6647.030000,6691.690000,0.030000,1.870000,6691.690000,122092701,2995556377
2010/05/15,6691.690000,6691.690000,6493.490000,6539.360000,-2.280000,-152.330000,6539.360000,139261096,3622113783
2010/05/16,6539.360000,6547.190000,6436.830000,6526.450000,-0.200000,-12.910000,6526.450000,140861486,3701825564
2010/05/17,6526.450000,6526.450000,6446.580000,6494.080000,-0.500000,-32.370000,6494.080000,126677439,3498032808
2010/05/18,6494.080000,6559.240000,6494.080000,6557.090000,0.970000,63.010000,6557.090000,122220268,3230879009
2010/05/19,6557.090000,6557.090000,6378.990000,6401.060000,-2.380000,-156.030000,6401.060000,151091279,3853409021
2010/05/22,6401.060000,6401.060000,6242.220000,6315.460000,-1.340000,-85.600000,6315.460000,196972843,4165644285
2010/05/23,6315.460000,6336.470000,6260.900000,6271.150000,-0.700000,-44.310000,6271.150000,210889322,3839453024
2010/05/24,6271.150000,6307.510000,6116.820000,6177.250000,-1.500000,-93.890000,6177.250000,178087430,4142098272
2010/05/25,6177.250000,6177.250000,5750.390000,5760.330000,-6.750000,-416.930000,5760.330000,218560042,4869486691
2010/05/26,5760.330000,5924.540000,5754.590000,5862.310000,1.770000,101.980000,5862.310000,203535900,4239750921
2010/05/29,5862.310000,6197.130000,5862.310000,6175.960000,5.350000,313.650000,6175.960000,272185525,5576304338
2010/05/30,6175.960000,6204.280000,6070.120000,6087.280000,-1.440000,-88.680000,6087.280000,179827183,4331994281
2010/05/31,6087.280000,6125.780000,6057.320000,6120.520000,0.550000,33.240000,6120.520000,125849721,3029905191
2010/06/01,6120.520000,6120.520000,5964.880000,5966.020000,-2.520000,-154.500000,5966.020000,105214766,2564006318
2010/06/02,5966.020000,6023.920000,5937.690000,6001.380000,0.590000,35.350000,6001.380000,108373175,2767877021
2010/06/05,6001.380000,6001.380000,5817.450000,5927.450000,-1.230000,-73.920000,5927.450000,141505373,2971109504
2010/06/06,5927.450000,5945.820000,5894.750000,5924.590000,-0.050000,-2.870000,5924.590000,107737492,2266622524
2010/06/07,5924.590000,6004.350000,5873.090000,5988.180000,1.070000,63.600000,5988.180000,151518496,3129801395
2010/06/08,5988.180000,6009.770000,5947.870000,5999.910000,0.200000,11.730000,5999.910000,98368677,2469210334
2010/06/09,5999.910000,6114.590000,5999.910000,6110.980000,1.850000,111.070000,6110.980000,179161233,4079802654
2010/06/12,6110.980000,6290.080000,6110.980000,6278.260000,2.740000,167.280000,6278.260000,239369830,4612931737
2010/06/13,6278.260000,6307.710000,6235.560000,6262.560000,-0.250000,-15.700000,6262.560000,163788971,3454655955
2010/06/14,6262.560000,6345.810000,6257.850000,6340.030000,1.240000,77.470000,6340.030000,154124567,3395704954
2010/06/15,6340.030000,6341.860000,6284.870000,6323.950000,-0.250000,-16.080000,6323.950000,170786537,3548646818
2010/06/16,6323.950000,6395.990000,6323.950000,6346.440000,0.360000,22.490000,6346.440000,166290373,3464969049
2010/06/19,6346.440000,6404.070000,6342.830000,6345.670000,-0.010000,-0.770000,6345.670000,122202215,2721455741
2010/06/20,6345.670000,6416.800000,6338.360000,6413.100000,1.060000,67.430000,6413.100000,162149444,3495889160
2010/06/21,6413.100000,6462.710000,6413.100000,6450.680000,0.590000,37.580000,6450.680000,156146260,3681411133
2010/06/22,6450.680000,6450.680000,6351.160000,6363.550000,-1.350000,-87.130000,6363.550000,174777097,3682544377
2010/06/23,6363.550000,6363.550000,6292.160000,6343.470000,-0.320000,-20.080000,6343.470000,151168771,2960399228
2010/06/26,6343.470000,6354.410000,6306.220000,6352.890000,0.150000,9.420000,6352.890000,115757767,2257199788
2010/06/27,6352.890000,6352.890000,6304.080000,6318.160000,-0.550000,-34.730000,6318.160000,106731854,2373424539
2010/06/28,6318.160000,6330.400000,6295.710000,6302.580000,-0.250000,-15.580000,6302.580000,98299972,2315398985
2010/06/29,6302.580000,6302.580000,6133.590000,6135.860000,-2.650000,-166.720000,6135.860000,131370748,2897926821
2010/06/30,6135.860000,6152.380000,6082.370000,6093.760000,-0.690000,-42.090000,6093.760000,106756209,2451840992
2010/07/03,6093.760000,6096.500000,5940.300000,6033.910000,-0.980000,-59.850000,6033.910000,95175432,2061626688
2010/07/04,6033.910000,6054.700000,5996.800000,6002.610000,-0.520000,-31.300000,6002.610000,94838938,2138777472
2010/07/05,6002.610000,6053.820000,5989.270000,6030.320000,0.460000,27.710000,6030.320000,84498576,2175269017
2010/07/06,6030.320000,6125.740000,6030.320000,6125.730000,1.580000,95.410000,6125.730000,119661590,2753988780
2010/07/07,6125.730000,6125.730000,6043.410000,6056.410000,-1.130000,-69.320000,6056.410000,82661076,2186752496
2010/07/10,6056.410000,6209.340000,6056.410000,6200.260000,2.380000,143.850000,6200.260000,112438522,2733273616
2010/07/11,6200.260000,6266.980000,6200.260000,6241.100000,0.660000,40.840000,6241.100000,110757390,3014792512
2010/07/12,6241.100000,6241.100000,6186.580000,6216.700000,-0.390000,-24.400000,6216.700000,89834380,2252169586
2010/07/13,6216.700000,6235.300000,6196.650000,6216.670000,0.000000,-0.030000,6216.670000,90017647,2571361461
2010/07/14,6216.670000,6253.280000,6155.950000,6174.740000,-0.670000,-41.930000,6174.740000,108163911,3249675209
2010/07/17,6174.740000,6174.740000,6085.380000,6133.960000,-0.660000,-40.780000,6133.960000,62493701,1624076303
2010/07/18,6133.960000,6163.740000,6109.850000,6117.210000,-0.270000,-16.750000,6117.210000,72112458,1802089771
2010/07/19,6117.210000,6131.300000,6067.230000,6131.300000,0.230000,14.090000,6131.300000,79148271,1943075791
2010/07/20,6131.300000,6150.690000,6060.360000,6068.650000,-1.020000,-62.650000,6068.650000,97802782,2328184617
2010/07/21,6068.650000,6089.980000,6024.040000,6089.950000,0.350000,21.300000,6089.950000,102647520,2497092130
2010/07/24,6089.950000,6187.400000,6089.950000,6187.390000,1.600000,97.440000,6187.390000,95339145,2352814238
2010/07/25,6187.390000,6188.060000,6145.180000,6175.030000,-0.200000,-12.360000,6175.030000,82562744,1758491375
2010/07/26,6175.030000,6240.760000,6158.110000,6217.230000,0.680000,42.200000,6217.230000,115294854,2511519315
2010/07/27,6217.230000,6277.630000,6211.160000,6274.950000,0.930000,57.710000,6274.950000,122009967,2595237693
2010/07/28,6274.950000,6303.260000,6263.490000,6266.810000,-0.130000,-8.140000,6266.810000,93401627,2106678139
2010/07/31,6266.810000,6292.670000,6256.130000,6283.730000,0.270000,16.920000,6283.730000,92185707,1849447041
2010/08/01,6283.730000,6332.300000,6281.030000,6316.690000,0.520000,32.960000,6316.690000,117161037,2500636227
2010/08/02,6316.690000,6342.370000,6312.150000,6332.450000,0.250000,15.760000,6332.450000,126323282,2722249347
2010/08/03,6332.450000,6373.910000,6300.250000,6301.350000,-0.490000,-31.110000,6301.350000,124191916,2882390402
2010/08/04,6301.350000,6306.990000,6273.570000,6300.440000,-0.010000,-0.900000,6300.440000,82199283,1857127915
2010/08/07,6300.440000,6336.350000,6295.910000,6335.570000,0.560000,35.130000,6335.570000,98790511,1974656393
2010/08/08,6335.570000,6345.690000,6315.020000,6323.950000,-0.180000,-11.620000,6323.950000,96683636,1934350247
2010/08/09,6323.950000,6334.000000,6303.300000,6317.670000,-0.100000,-6.270000,6317.670000,68071060,1491219491
2010/08/10,6317.670000,6319.180000,6260.610000,6264.010000,-0.850000,-53.660000,6317.670000,65547230,1556745916
2010/08/11,6264.010000,6264.010000,6163.080000,6187.970000,-1.210000,-76.040000,6187.970000,56598330,1285223381
2010/08/14,6187.970000,6187.970000,6075.130000,6122.340000,-1.060000,-65.630000,6122.340000,59749843,1368375072
2010/08/15,6122.340000,6174.270000,6115.590000,6172.830000,0.820000,50.500000,6172.830000,49296609,1102193856
2010/08/16,6172.830000,6181.610000,6139.820000,6158.040000,-0.240000,-14.800000,6158.040000,40898565,991937134
2010/08/17,6158.040000,6169.950000,6152.130000,6161.760000,0.060000,3.730000,6161.760000,53298520,1185681349
2010/08/18,6161.760000,6172.120000,6116.130000,6121.060000,-0.660000,-40.700000,6121.060000,54449753,1317178260
2010/08/21,6121.060000,6121.980000,6059.600000,6090.220000,-0.500000,-30.840000,6090.220000,79863726,1346212329
2010/08/22,6090.220000,6107.200000,6075.940000,6090.870000,0.010000,0.650000,6090.870000,46325411,993614545
2010/08/23,6090.870000,6106.750000,6078.320000,6106.750000,0.260000,15.880000,6106.750000,42385280,903900613
2010/08/24,6106.750000,6106.750000,6013.680000,6018.270000,-1.450000,-88.480000,6018.270000,53456007,1168494056
2010/08/25,6018.270000,6023.860000,5968.260000,6001.240000,-0.280000,-17.030000,6001.240000,52634000,1248246634
2010/08/28,6001.240000,6071.530000,6001.240000,6055.540000,0.900000,54.300000,6055.540000,51111836,1130346480
2010/08/29,6055.540000,6087.130000,6044.780000,6085.670000,0.500000,30.130000,6085.670000,40221393,919259192
2010/08/30,6085.670000,6093.240000,6064.990000,6071.720000,-0.230000,-13.950000,6071.720000,36579141,826702382
2010/08/31,6071.720000,6127.310000,6027.040000,6106.420000,0.570000,34.700000,6106.420000,40948114,914610213
2010/09/01,6106.420000,6163.330000,6105.820000,6158.990000,0.860000,52.570000,6158.990000,55030783,1270329754
2010/09/04,6158.990000,6275.090000,6158.990000,6274.710000,1.880000,115.720000,6274.710000,78717164,1850562634
2010/09/05,6274.710000,6279.000000,6241.700000,6269.360000,-0.090000,-5.350000,6269.360000,57088430,1301926165
2010/09/06,6269.360000,6311.360000,6264.640000,6306.330000,0.590000,36.970000,6306.330000,63204514,1453097347
2010/09/14,6306.330000,6392.310000,6305.750000,6373.610000,1.070000,67.280000,6373.610000,80465083,1930278791
2010/09/15,6373.610000,6387.170000,6342.350000,6354.180000,-0.300000,-19.440000,6354.180000,63023540,1476399001
2010/09/18,6354.180000,6367.620000,6332.850000,6363.810000,0.150000,9.630000,6363.810000,75711999,1530537268
2010/09/19,6363.810000,6389.110000,6353.390000,6356.350000,-0.120000,-7.450000,6356.350000,83771239,1756199667
2010/09/20,6356.350000,6418.800000,6352.860000,6418.800000,0.980000,62.440000,6418.800000,101071549,2347951985
2010/09/21,6418.800000,6447.160000,6403.160000,6434.900000,0.250000,16.110000,6434.900000,99855230,2306760640
2010/09/25,6434.900000,6504.720000,6434.900000,6453.130000,0.280000,18.220000,6453.130000,109300080,2509594551
2010/09/26,6453.130000,6455.100000,6419.320000,6453.230000,0.000000,0.100000,6453.230000,91818751,1978535634
2010/09/27,6453.230000,6473.190000,6438.400000,6451.440000,-0.030000,-1.790000,6451.440000,102337322,2083419425
2010/09/28,6451.440000,6451.440000,6398.710000,6403.930000,-0.740000,-47.510000,6403.930000,87433422,1876875138
2010/09/29,6403.930000,6424.370000,6379.220000,6392.390000,-0.180000,-11.540000,6392.390000,80017051,1600681169
2010/10/02,6392.390000,6432.320000,6367.510000,6397.160000,0.070000,4.770000,6397.160000,99921428,2044507978
2010/10/03,6397.160000,6421.150000,6366.430000,6420.700000,0.370000,23.540000,6420.700000,93280167,1889872182
2010/10/04,6420.700000,6420.700000,6382.030000,6395.490000,-0.390000,-25.210000,6395.490000,86269189,1885578073
2010/10/05,6395.490000,6419.110000,6378.820000,6396.410000,0.010000,0.920000,6396.410000,110741658,2625123134
2010/10/06,6396.410000,6438.690000,6396.410000,6417.680000,0.330000,21.270000,6417.680000,114609965,2816924036
2010/10/09,6417.680000,6445.060000,6382.620000,6392.020000,-0.400000,-25.660000,6392.020000,93869464,2116776982
2010/10/10,6392.020000,6425.000000,6366.290000,6420.480000,0.450000,28.460000,6420.480000,138359570,3453408911
2010/10/11,6420.480000,6431.230000,6354.060000,6367.840000,-0.820000,-52.640000,6367.840000,120875463,2775645295
2010/10/12,6367.840000,6367.840000,6310.910000,6343.860000,-0.380000,-23.980000,6343.860000,86586591,2042542792
2010/10/13,6343.860000,6343.860000,6266.640000,6302.520000,-0.650000,-41.340000,6302.520000,111925330,2519961772
2010/10/16,6302.520000,6304.320000,6217.950000,6226.780000,-1.200000,-75.740000,6226.780000,109844342,2399078927
2010/10/17,6226.780000,6262.700000,6212.810000,6260.550000,0.540000,33.770000,6260.550000,99097398,2207553825
2010/10/18,6260.550000,6313.040000,6256.590000,6285.240000,0.390000,24.690000,6285.240000,106502009,3018897852
2010/10/19,6285.240000,6301.840000,6255.020000,6263.610000,-0.340000,-21.630000,6263.610000,100598927,2461833088
2010/10/20,6263.610000,6263.610000,6207.760000,6230.150000,-0.530000,-33.470000,6230.150000,92166181,2246733553
2010/10/23,6230.150000,6289.660000,6206.380000,6286.970000,0.910000,56.830000,6286.970000,96906162,2189654051
2010/10/24,6286.970000,6321.900000,6280.750000,6300.290000,0.210000,13.320000,6300.290000,94678721,2315690897
2010/10/25,6300.290000,6333.540000,6297.750000,6329.890000,0.470000,29.600000,6329.890000,90408928,2323495091
2010/10/26,6329.890000,6342.210000,6295.730000,6332.790000,0.050000,2.890000,6332.790000,96038926,2425015983
2010/10/27,6332.790000,6332.790000,6304.540000,6309.920000,-0.360000,-22.870000,6309.920000,77195176,1985802423
2010/10/30,6309.920000,6355.360000,6303.580000,6354.090000,0.700000,44.170000,6354.090000,95398007,2174541881
2010/10/31,6354.090000,6380.030000,6350.840000,6353.880000,0.000000,-0.210000,6353.880000,102625200,2555672542
2010/11/01,6353.880000,6373.850000,6335.270000,6363.990000,0.160000,10.110000,6363.990000,91086965,2614404455
2010/11/02,6363.990000,6372.710000,6341.410000,6372.710000,0.140000,8.730000,6372.710000,102845673,2575232756
2010/11/03,6372.710000,6382.980000,6339.850000,6344.020000,-0.450000,-28.690000,6344.020000,103625514,2673083982
2010/11/06,6344.020000,6461.740000,6344.020000,6461.740000,1.860000,117.720000,6461.740000,138376320,4156103296
2010/11/07,6461.740000,6467.530000,6425.930000,6436.210000,-0.400000,-25.530000,6436.210000,124341180,3325461284
2010/11/08,6436.210000,6459.970000,6425.730000,6431.180000,-0.080000,-5.030000,6431.180000,122518035,3091490236
2010/11/09,6431.180000,6455.210000,6416.210000,6452.490000,0.330000,21.300000,6452.490000,157500912,3348092895
2010/11/10,6452.490000,6467.990000,6433.680000,6443.610000,-0.140000,-8.870000,6443.610000,146699216,3415399874
2010/11/20,6443.610000,6461.960000,6379.300000,6383.690000,-0.930000,-59.930000,6383.690000,68898067,1999951355
2010/11/21,6383.690000,6406.130000,6348.930000,6362.370000,-0.330000,-21.310000,6362.370000,82399566,1884607566
2010/11/22,6362.370000,6386.270000,6355.700000,6363.200000,0.010000,0.830000,6363.200000,84317475,2084547213
2010/11/23,6363.200000,6364.610000,6283.740000,6295.490000,-1.060000,-67.710000,6295.490000,89915246,2195097174
2010/11/24,6295.490000,6299.060000,6250.420000,6291.300000,-0.070000,-4.190000,6291.300000,90493273,2242452339
2010/11/27,6291.300000,6317.120000,6276.500000,6298.890000,0.120000,7.590000,6298.890000,70103423,1797338641
2010/11/28,6298.890000,6335.190000,6293.360000,6309.970000,0.180000,11.080000,6309.970000,85265747,2177887929
2010/11/29,6309.970000,6356.930000,6309.970000,6332.430000,0.360000,22.460000,6332.430000,79873461,2037323408
2010/11/30,6332.430000,6333.840000,6292.250000,6318.500000,-0.220000,-13.930000,6318.500000,72579731,1565314952
2010/12/01,6318.500000,6356.190000,6315.740000,6344.880000,0.420000,26.380000,6344.880000,96101510,2145420488
2010/12/04,6344.880000,6424.780000,6344.380000,6421.860000,1.210000,76.970000,6421.860000,121935229,3241868813
2010/12/05,6421.860000,6429.550000,6377.070000,6403.200000,-0.290000,-18.650000,6403.200000,94732040,2498815286
2010/12/06,6403.200000,6422.030000,6392.490000,6400.800000,-0.040000,-2.400000,6400.800000,100365827,2674981298
2010/12/07,6400.800000,6442.740000,6397.690000,6436.650000,0.560000,35.840000,6436.650000,119689728,3231085939
